map,game_mode,environment,mode,team_a_win,team_a_brawler1,team_a_brawler2,team_a_brawler3,team_b_brawler1,team_b_brawler2,team_b_brawler3,team_a_brawler1_class,team_a_brawler2_class,team_a_brawler3_class,team_b_brawler1_class,team_b_brawler2_class,team_b_brawler3_class,team_a_brawler1_rarity,team_a_brawler2_rarity,team_a_brawler3_rarity,team_b_brawler1_rarity,team_b_brawler2_rarity,team_b_brawler3_rarity
17,4,8,2,1,89,14,79,30,24,96,3,6,4,1,1,0,2,3,1,1,2,5
17,4,8,2,0,15,34,82,25,14,90,1,1,3,1,6,3,3,3,5,2,3,2
17,4,8,2,1,25,90,14,25,69,9,1,3,6,1,1,6,2,2,3,2,3,1
17,4,8,2,1,25,14,90,23,44,89,1,6,3,3,5,7,2,3,2,4,5,6
17,4,8,2,1,25,14,90,82,69,42,1,6,3,3,1,2,2,3,2,5,3,1
17,4,8,2,0,92,34,69,25,14,90,1,1,1,1,6,3,1,3,3,2,3,2
17,4,8,2,0,95,47,91,69,89,6,0,7,0,1,7,4,5,3,3,3,6,1
17,4,8,2,0,23,25,69,69,89,6,3,1,1,1,7,4,4,2,3,3,6,1
17,4,8,2,1,68,89,6,69,88,96,1,7,4,1,3,0,3,6,1,3,0,5
17,4,8,2,1,68,89,6,2,69,9,1,7,4,2,1,6,3,6,1,2,3,1
17,4,8,2,0,85,96,15,89,63,18,2,0,1,7,7,2,2,5,3,6,1,3
17,4,8,2,1,19,69,48,69,93,55,3,1,4,1,1,1,2,3,3,3,1,2
17,4,8,2,1,48,69,19,56,9,89,4,1,3,1,6,7,3,3,2,3,1,6
17,4,8,2,0,19,25,55,53,42,9,3,1,1,5,2,6,2,2,2,2,1,1
17,4,8,2,1,34,82,96,19,14,7,1,3,0,3,6,4,3,5,5,2,3,1
17,4,8,2,0,30,49,75,19,14,7,1,2,5,3,6,4,1,5,1,2,3,1
17,4,8,2,0,25,48,19,77,34,10,1,4,3,0,1,2,2,3,2,5,3,1
17,4,8,2,1,48,58,19,69,34,65,4,2,3,1,1,1,3,3,2,3,3,3
17,4,8,2,1,18,69,25,61,69,89,2,1,1,4,1,7,3,3,2,1,3,6
17,4,8,2,1,68,18,19,9,90,25,1,2,3,6,3,1,3,3,2,1,2,2
17,4,8,2,0,42,90,13,18,69,25,2,3,6,2,1,1,1,2,4,3,3,2
12,3,16,2,1,92,89,9,25,69,9,1,7,6,1,1,6,1,6,1,2,3,1
26,5,0,2,0,25,6,23,36,67,29,1,4,3,6,7,0,2,1,4,1,3,5
12,3,16,2,0,9,29,17,14,36,9,6,0,3,6,6,6,1,5,5,3,1,1
7,6,9,3,1,25,69,10,9,55,10,1,1,2,6,1,2,2,3,1,1,2,1
20,9,13,6,1,40,23,79,80,92,76,7,3,4,5,2,3,3,4,1,4,3,1
20,9,13,6,1,54,29,82,38,80,76,1,0,3,2,5,3,2,5,5,3,4,1
20,9,13,6,0,44,38,89,80,76,38,5,2,7,5,3,2,5,3,6,4,1,3
20,9,13,6,1,88,41,27,80,81,27,7,5,5,5,3,5,6,3,3,4,3,3
20,9,13,6,1,79,27,81,11,55,89,5,5,3,4,1,7,4,3,3,1,2,6
20,9,13,6,1,68,89,41,81,79,22,1,7,5,3,4,3,3,6,3,3,1,1
20,9,13,6,0,35,78,29,22,79,81,7,7,0,3,4,3,3,2,5,1,1,3
20,9,13,6,1,22,81,79,69,53,36,3,3,4,1,5,6,1,3,1,3,2,1
20,9,13,6,0,29,76,93,22,79,81,0,3,1,3,4,3,5,1,1,1,1,3
20,9,13,6,1,91,81,79,82,43,47,2,3,4,3,0,7,3,3,1,5,1,3
20,9,13,6,0,43,16,82,92,79,81,0,5,3,2,4,3,1,3,5,3,1,3
20,9,13,6,1,78,81,92,42,61,53,4,3,2,2,4,5,1,3,3,1,1,2
20,9,13,6,0,91,56,81,43,55,76,2,1,3,0,1,3,3,3,3,1,2,1
20,9,13,6,0,25,61,92,92,56,81,1,4,2,2,1,3,2,1,3,3,3,3
20,9,13,6,1,91,81,56,55,53,23,2,3,1,1,5,3,3,3,3,2,2,4
20,9,13,6,1,91,38,81,93,82,96,2,2,3,1,3,0,3,3,3,1,5,5
20,9,13,6,0,78,43,60,92,38,81,4,0,4,2,2,3,1,1,1,3,3,3
20,9,13,6,1,16,56,81,24,29,23,5,1,3,1,0,3,3,3,3,2,5,4
20,9,13,6,1,16,56,81,69,16,37,5,1,3,1,5,2,3,3,3,3,3,1
23,7,3,4,0,20,39,65,10,51,25,3,7,1,2,7,1,3,3,3,1,6,2
23,7,3,4,0,9,23,26,20,65,39,6,3,6,3,1,7,1,4,5,3,3,3
23,7,3,4,1,39,20,65,29,17,26,7,3,1,0,3,6,3,3,3,5,5,5
25,3,2,2,0,79,31,88,25,13,89,5,6,3,1,6,7,4,4,0,2,4,6
13,5,0,2,1,32,41,86,69,95,9,2,5,2,1,3,6,1,3,2,3,3,1
13,5,0,2,1,32,41,86,78,23,9,2,5,2,7,3,6,1,3,2,2,4,1
13,5,0,2,0,9,25,81,32,41,86,6,1,3,2,5,2,1,2,3,1,3,2
13,5,0,2,1,41,32,86,65,9,96,5,2,2,1,6,0,3,1,2,3,1,5
13,5,0,2,1,32,41,86,9,32,82,2,5,2,6,2,3,1,3,2,1,1,5
13,5,0,2,0,9,15,69,32,41,86,6,1,1,2,5,2,1,3,3,1,3,2
13,5,0,2,0,54,32,90,32,41,86,1,2,3,2,5,2,2,1,2,1,3,2
13,5,0,2,1,32,41,86,89,25,9,2,5,2,7,1,6,1,3,2,6,2,1
13,5,0,2,0,9,25,73,32,41,86,6,1,7,2,5,2,1,2,3,1,3,2
13,5,0,2,1,81,9,69,41,32,86,3,6,1,5,2,2,5,1,3,3,1,2
13,5,0,2,1,32,41,86,24,46,9,2,5,2,1,6,6,1,3,2,2,5,1
13,5,0,2,0,64,69,9,32,41,86,1,1,6,2,5,2,3,3,1,1,3,2
13,5,0,2,0,9,10,96,32,41,86,6,2,0,2,5,2,1,1,5,1,3,2
13,5,0,2,1,32,41,86,9,89,82,2,5,2,6,7,3,1,3,2,1,6,5
13,5,0,2,1,32,41,86,34,82,9,2,5,2,1,3,6,1,3,2,3,5,1
13,5,0,2,1,32,86,93,37,82,21,2,2,1,2,3,3,1,2,1,1,5,3
13,5,0,2,1,32,93,86,89,23,9,2,1,2,7,3,6,1,1,2,6,4,1
13,5,0,2,1,92,32,86,24,69,23,1,2,2,1,1,3,1,1,2,2,3,4
13,5,0,2,0,22,32,9,32,93,86,3,2,6,2,1,2,1,1,1,1,1,2
13,5,0,2,1,32,93,86,26,9,69,2,1,2,6,6,1,1,1,2,5,1,3
13,5,0,2,0,9,69,40,32,86,93,6,1,7,2,2,1,1,3,3,1,2,1
13,5,0,2,1,32,93,86,82,13,34,2,1,2,3,6,1,1,1,2,5,4,3
13,5,0,2,0,36,34,82,32,93,86,6,1,3,2,1,2,1,3,5,1,1,2
13,5,0,2,0,25,9,69,32,93,86,1,6,1,2,1,2,2,1,3,1,1,2
13,5,0,2,1,32,93,86,52,34,9,2,1,2,1,1,6,1,1,2,2,3,1
20,9,13,6,1,88,61,9,44,55,25,7,4,6,5,1,1,6,1,1,5,2,2
20,9,13,6,1,54,25,44,25,99,55,1,1,5,1,7,1,2,2,5,2,3,2
20,9,13,6,1,44,30,55,24,61,82,5,1,1,1,4,3,5,1,2,2,1,5
20,9,13,6,0,54,43,9,44,55,30,1,0,6,5,1,1,2,1,1,5,2,1
20,9,13,6,0,44,30,55,12,55,7,5,1,1,4,1,4,5,1,2,4,2,1
20,9,13,6,0,12,69,23,44,30,55,4,1,3,5,1,1,4,3,4,5,1,2
20,9,13,6,0,48,37,89,44,30,55,4,2,7,5,1,1,3,1,6,5,1,2
20,9,13,6,0,88,55,17,44,55,30,7,1,3,5,1,1,6,2,5,5,2,1
20,9,13,6,1,44,55,30,94,65,42,5,1,1,3,1,2,5,2,1,2,3,1
20,9,13,6,0,44,55,30,15,89,77,5,1,1,1,7,0,5,2,1,3,6,5
20,9,13,6,0,25,92,79,44,55,30,1,2,4,5,1,1,2,3,1,5,2,1
20,9,13,6,1,68,55,25,44,70,56,1,1,1,5,2,1,3,2,2,5,3,3
20,9,13,6,1,44,70,56,43,55,9,5,2,1,0,1,6,5,3,3,1,2,1
20,9,13,6,1,44,70,56,29,79,23,5,2,1,0,4,3,5,3,3,5,1,4
20,9,13,6,1,26,99,53,70,44,56,6,7,5,2,5,1,5,3,2,3,5,3
20,9,13,6,1,24,82,9,44,70,56,1,3,6,5,2,1,2,5,1,5,3,3
20,9,13,6,1,44,70,56,44,23,79,5,2,1,5,3,4,5,3,3,5,4,1
20,9,13,6,0,10,27,26,44,70,56,2,5,6,5,2,1,1,3,5,5,3,3
20,9,13,6,1,69,56,44,5,9,12,2,1,5,0,6,4,3,3,5,4,1,4
20,9,13,6,0,55,44,70,9,12,92,1,5,2,6,4,2,3,5,3,1,4,3
20,9,13,6,1,44,70,56,41,74,55,5,2,1,5,2,1,5,3,3,3,3,2
20,9,13,6,1,44,70,56,55,44,16,5,2,1,1,5,5,5,3,3,2,5,3
20,9,13,6,1,44,70,56,16,7,79,5,2,1,5,4,4,5,3,3,3,1,1
20,9,13,6,1,44,56,70,35,66,9,5,1,2,7,1,6,5,3,3,3,3,1
23,7,3,4,0,51,89,9,66,24,89,7,7,6,1,1,7,6,6,1,3,2,6
23,7,3,4,1,24,66,89,89,49,90,1,1,7,7,2,3,2,3,6,6,5,2
23,7,3,4,1,24,66,89,65,9,42,1,1,7,1,6,2,2,3,6,3,1,1
23,7,3,4,1,24,66,89,2,9,66,1,1,7,2,6,1,2,3,6,2,1,3
23,7,3,4,1,24,66,89,17,72,9,1,1,7,3,3,6,2,3,6,5,4,1
23,7,3,4,1,65,89,24,25,89,30,1,7,1,1,7,1,3,6,2,2,6,1
23,7,3,4,1,24,66,89,23,9,25,1,1,7,3,6,1,2,3,6,4,1,2
23,7,3,4,1,25,82,29,24,66,89,1,3,0,1,1,7,2,5,5,2,3,6
23,7,3,4,0,25,10,23,24,66,89,1,2,3,1,1,7,2,1,4,2,3,6
23,7,3,4,0,13,24,19,24,66,89,6,1,3,1,1,7,4,2,2,2,3,6
23,7,3,4,0,24,89,66,59,13,9,1,7,1,3,6,6,2,6,3,3,4,1
23,7,3,4,0,60,89,32,89,66,24,4,7,2,7,1,1,1,6,1,6,3,2
23,7,3,4,1,88,24,66,23,9,24,7,1,1,3,6,1,6,2,3,4,1,2
23,7,3,4,0,30,23,89,66,24,89,1,3,7,1,1,7,1,4,6,3,2,6
23,7,3,4,0,88,82,2,89,66,24,7,3,2,7,1,1,6,5,2,6,3,2
23,7,3,4,0,13,25,89,89,66,24,6,1,7,7,1,1,4,2,6,6,3,2
23,7,3,4,0,23,66,31,24,89,66,3,1,6,1,7,1,4,3,4,2,6,3
23,7,3,4,1,24,66,89,9,23,29,1,1,7,6,3,0,2,3,6,1,4,5
23,7,3,4,1,24,66,89,13,9,89,1,1,7,6,6,7,2,3,6,4,1,6
23,7,3,4,1,24,66,89,25,89,69,1,1,7,1,7,1,2,3,6,2,6,3
23,7,3,4,1,24,89,66,89,30,13,1,7,1,7,1,6,2,6,3,6,1,4
23,7,3,4,0,8,23,82,66,89,24,5,3,3,1,7,1,1,4,5,3,6,2
23,7,3,4,1,24,66,89,66,13,24,1,1,7,1,6,1,2,3,6,3,4,2
23,7,3,4,0,64,9,89,24,66,89,1,6,7,1,1,7,3,1,6,2,3,6
23,7,3,4,0,9,85,89,24,66,89,6,1,7,1,1,7,1,1,6,2,3,6
20,9,13,6,0,16,79,73,56,68,9,5,4,7,1,3,6,3,1,3,3,3,1
20,9,13,6,1,16,79,73,79,55,25,5,4,7,4,1,1,3,1,3,1,2,2
20,9,13,6,0,72,79,16,79,41,36,7,4,5,4,5,6,3,1,3,1,3,1
20,9,13,6,1,16,73,79,55,82,79,5,7,4,1,3,4,3,3,1,2,5,1
20,9,13,6,0,53,61,56,16,79,73,5,4,1,5,4,7,2,1,3,3,1,3
20,9,13,6,0,7,9,24,16,79,73,4,6,1,5,4,7,1,1,2,3,1,3
20,9,13,6,0,12,16,53,73,79,16,4,5,5,7,4,5,4,3,2,3,1,3
20,9,13,6,1,3,55,84,16,73,23,4,1,5,5,7,3,1,2,3,3,3,4
20,9,13,6,0,69,82,9,16,73,23,2,3,6,5,7,3,3,5,1,3,3,4
20,9,13,6,1,23,73,16,19,61,89,3,7,5,3,4,7,4,3,3,2,1,6
20,9,13,6,0,16,73,82,79,43,34,5,7,3,4,0,1,3,3,5,1,1,3
20,9,13,6,1,16,73,82,56,25,79,5,7,3,1,1,4,3,3,5,3,2,1
20,9,13,6,0,88,96,61,16,73,82,7,0,4,5,7,3,6,5,1,3,3,5
20,9,13,6,1,16,73,82,0,99,69,5,7,3,3,7,1,3,3,5,5,3,3
25,3,2,2,1,19,89,9,28,87,25,3,7,6,6,1,1,2,6,1,2,1,2
25,3,2,2,0,89,13,23,94,87,25,3,6,3,3,1,1,2,4,4,2,1,2
25,3,2,2,1,93,25,87,25,12,23,3,1,1,1,4,3,2,2,1,2,4,4
25,3,2,2,1,93,87,25,89,13,69,3,1,1,7,6,1,2,1,2,6,4,3
25,3,2,2,1,93,25,87,89,29,13,3,1,1,7,0,6,2,2,1,6,5,4
25,3,2,2,1,9,26,82,94,25,87,6,6,3,3,1,1,1,5,5,2,2,1
25,3,2,2,1,93,87,25,13,9,32,3,1,1,6,6,2,2,1,2,4,1,1
25,3,2,2,0,9,89,13,87,94,25,6,7,6,1,3,1,1,6,4,1,2,2
25,3,2,2,1,93,87,25,89,62,9,3,1,1,7,5,6,2,1,2,6,3,1
25,3,2,2,1,25,24,89,94,87,89,1,1,7,3,1,7,2,2,6,2,1,6
25,3,2,2,0,13,9,29,94,87,89,6,6,0,3,1,7,4,1,5,2,1,6
20,9,13,6,1,54,1,96,99,41,12,1,7,0,7,5,4,2,3,5,3,3,4
25,3,2,2,1,81,13,89,82,52,19,3,6,7,3,1,3,5,4,6,5,2,2
25,3,2,2,0,23,25,9,82,52,19,3,1,6,3,1,3,4,2,1,5,2,2
25,3,2,2,0,81,9,89,82,52,19,3,6,7,3,1,3,5,1,6,5,2,2
25,3,2,2,0,96,80,69,82,52,19,7,5,1,3,1,3,1,4,3,5,2,2
25,3,2,2,0,68,82,13,19,82,52,1,3,6,3,3,1,3,5,4,2,5,2
25,3,2,2,1,87,82,9,88,82,19,3,3,6,3,3,3,0,5,1,0,5,2
25,3,2,2,0,9,69,36,82,88,19,6,1,6,3,3,3,1,3,1,5,0,2
25,3,2,2,0,81,74,19,13,32,9,3,2,3,6,2,6,5,3,2,4,1,1
25,3,2,2,0,9,89,88,82,74,19,6,7,3,3,2,3,1,6,0,5,3,2
25,3,2,2,1,81,74,19,89,60,82,3,2,3,7,4,3,5,3,2,6,1,5
25,3,2,2,1,81,74,19,23,89,82,3,2,3,3,7,3,5,3,2,4,6,5
25,3,2,2,1,81,19,74,24,15,82,3,3,2,1,1,3,5,2,3,2,3,5
25,3,2,2,0,9,48,31,82,74,19,6,4,6,3,2,3,1,3,4,5,3,2
25,3,2,2,0,73,82,19,89,13,9,2,3,3,7,6,6,3,5,2,6,4,1
25,3,2,2,0,13,23,10,82,68,19,6,3,2,3,3,3,4,4,1,5,3,2
25,3,2,2,1,81,19,59,68,9,13,3,3,3,3,6,6,5,2,3,3,1,4
25,3,2,2,0,6,60,89,82,59,19,4,4,7,3,3,3,1,1,6,5,3,2
25,3,2,2,1,66,59,19,13,17,89,7,3,3,6,3,7,3,3,2,4,5,6
25,3,2,2,0,24,69,25,67,59,19,1,1,1,7,3,3,2,3,2,3,3,2
25,3,2,2,0,6,17,82,67,59,19,4,3,3,7,3,3,1,5,5,3,3,2
25,3,2,2,0,25,19,89,67,59,19,1,3,7,7,3,3,2,2,6,3,3,2
25,3,2,2,0,88,32,13,67,19,59,7,2,6,7,3,3,6,1,4,3,2,3
25,3,2,2,0,89,9,89,67,59,19,3,6,7,7,3,3,2,1,6,3,3,2
25,3,2,2,1,66,59,19,69,23,89,7,3,3,1,3,7,3,3,2,3,4,6
25,3,2,2,1,73,90,72,23,30,13,2,3,3,3,1,6,3,2,4,4,1,4
25,3,2,2,0,13,9,23,74,90,72,6,6,3,2,3,3,4,1,4,3,2,4
25,3,2,2,1,73,90,72,9,25,15,2,3,3,6,1,1,3,2,4,1,2,3
25,3,2,2,1,73,90,72,23,9,80,2,3,3,3,6,5,3,2,4,4,1,4
25,3,2,2,0,89,82,25,74,90,72,3,3,1,2,3,3,2,5,2,3,2,4
25,3,2,2,0,81,89,90,90,72,74,3,7,3,3,3,2,5,6,2,2,4,3
25,3,2,2,1,73,90,72,82,13,89,2,3,3,3,6,7,3,2,4,5,4,6
25,3,2,2,1,89,72,74,13,23,56,3,3,2,6,3,1,2,4,3,4,4,3
25,3,2,2,1,73,90,72,17,83,9,2,3,3,3,6,6,3,2,4,5,4,1
25,3,2,2,1,73,90,72,9,69,29,2,3,3,6,1,0,3,2,4,1,3,5
25,3,2,2,0,81,9,23,74,90,72,3,6,3,2,3,3,5,1,4,3,2,4
25,3,2,2,1,89,74,72,31,82,13,3,2,3,6,3,6,2,3,4,4,5,4
25,3,2,2,1,73,90,72,9,95,65,2,3,3,6,3,1,3,2,4,1,3,3
25,3,2,2,0,81,19,9,74,90,72,3,3,6,2,3,3,5,2,1,3,2,4
25,3,2,2,1,73,90,72,23,69,9,2,3,3,3,1,6,3,2,4,4,3,1
25,3,2,2,0,9,25,82,74,90,72,6,1,3,2,3,3,1,2,5,3,2,4
25,3,2,2,1,73,90,72,69,9,34,2,3,3,1,6,1,3,2,4,3,1,3
25,3,2,2,0,68,61,9,74,90,72,1,4,6,2,3,3,3,1,1,3,2,4
25,3,2,2,0,94,12,79,74,90,72,3,4,4,2,3,3,3,4,1,3,2,4
25,3,2,2,0,68,9,23,74,90,72,1,6,3,2,3,3,3,1,4,3,2,4
25,3,2,2,1,73,90,72,82,89,44,2,3,3,3,7,5,3,2,4,5,6,5
25,3,2,2,0,9,88,89,74,90,72,6,3,7,2,3,3,1,0,6,3,2,4
25,3,2,2,1,94,74,23,48,74,72,3,2,3,4,2,3,3,3,4,3,3,4
25,3,2,2,1,73,48,72,31,69,23,2,4,3,6,1,3,3,3,4,4,3,4
25,3,2,2,0,54,13,32,74,48,72,1,6,2,2,4,3,2,4,1,3,3,4
25,3,2,2,0,81,9,32,82,4,60,3,6,2,3,6,4,5,1,1,5,1,1
25,3,2,2,1,59,4,82,9,86,69,4,6,3,6,2,1,1,1,5,1,2,3
25,3,2,2,0,17,82,9,90,89,4,3,3,6,3,7,6,5,5,1,2,6,1
25,3,2,2,0,92,17,25,90,89,4,1,3,1,3,7,6,1,5,2,2,6,1
25,3,2,2,0,13,15,82,4,89,90,6,1,3,6,7,3,4,3,5,1,6,2
25,3,2,2,0,93,17,60,4,90,89,3,3,4,6,3,7,2,5,1,1,2,6
25,3,2,2,1,89,4,89,13,68,55,3,6,7,6,3,1,2,1,6,4,3,2
25,3,2,2,0,25,13,89,90,89,4,1,6,7,3,7,6,2,4,6,2,6,1
25,3,2,2,0,68,25,9,90,4,89,1,1,6,3,6,7,3,2,1,2,1,6
25,3,2,2,1,89,4,89,23,89,9,3,6,7,3,7,6,2,1,6,4,6,1
25,3,2,2,1,88,4,90,9,23,25,7,6,3,6,3,1,6,1,2,1,4,2
25,3,2,2,1,89,89,4,26,13,82,3,7,6,6,6,3,2,6,1,5,4,5
25,3,2,2,1,59,4,62,82,60,62,4,6,5,3,4,5,1,1,3,5,1,3
25,3,2,2,1,59,4,62,82,93,21,4,6,5,3,1,3,1,1,3,5,1,3
25,3,2,2,1,59,4,62,25,95,13,4,6,5,1,3,6,1,1,3,2,3,4
25,3,2,2,1,59,4,62,82,9,69,4,6,5,3,6,1,1,1,3,5,1,3
25,3,2,2,1,4,60,62,69,82,9,6,4,5,1,3,6,1,1,3,3,5,1
25,3,2,2,0,68,13,82,4,62,60,1,6,3,6,5,4,3,4,5,1,3,1
25,3,2,2,1,4,60,62,82,69,13,6,4,5,3,1,6,1,1,3,5,3,4
25,3,2,2,1,59,4,62,9,46,82,4,6,5,6,6,3,1,1,3,1,5,5
25,3,2,2,1,81,60,4,82,89,90,3,4,6,3,7,3,5,1,1,5,6,2
25,3,2,2,1,81,60,4,13,30,42,3,4,6,6,1,2,5,1,1,4,1,1
25,3,2,2,1,81,60,4,82,60,89,3,4,6,3,4,7,5,1,1,5,1,6
25,3,2,2,1,89,6,89,23,19,32,3,4,7,3,3,2,2,1,6,4,2,1
25,3,2,2,1,89,6,89,9,23,32,3,4,7,6,3,2,2,1,6,1,4,1
25,3,2,2,0,88,25,82,90,6,89,7,1,3,3,4,7,6,2,5,2,1,6
25,3,2,2,0,89,6,89,25,23,89,3,4,7,1,3,7,2,1,6,2,4,6
25,3,2,2,1,6,90,89,82,6,89,4,3,7,3,4,7,1,2,6,5,1,6
25,3,2,2,0,88,25,13,6,89,23,7,1,6,4,7,3,6,2,4,1,6,4
25,3,2,2,1,9,69,40,42,68,24,6,1,7,2,3,1,1,3,3,1,3,2
25,3,2,2,0,43,34,9,42,24,68,0,1,6,2,1,3,1,3,1,1,2,3
25,3,2,2,1,42,24,68,82,9,89,2,1,3,3,6,7,1,2,3,5,1,6
25,3,2,2,1,13,9,89,42,24,74,6,6,7,2,1,2,4,1,6,1,2,3
25,3,2,2,1,42,74,24,13,69,9,2,2,1,6,1,6,1,3,2,4,3,1
25,3,2,2,1,42,24,74,90,82,13,2,1,2,3,3,6,1,2,3,2,5,4
25,3,2,2,1,19,23,94,42,24,74,3,3,3,2,1,2,2,4,2,1,2,3
25,3,2,2,0,6,88,82,24,42,74,4,3,3,1,2,2,1,0,5,2,1,3
25,3,2,2,0,88,69,9,24,74,42,7,1,6,1,2,2,6,3,1,2,3,1
25,3,2,2,1,42,74,24,52,25,17,2,2,1,1,1,3,1,3,2,2,2,5
25,3,2,2,0,71,13,69,24,42,74,3,6,1,1,2,2,4,4,3,2,1,3
25,3,2,2,1,4,24,74,9,82,69,6,1,2,6,3,1,1,2,3,1,5,3
25,3,2,2,1,4,74,24,9,29,88,6,2,1,6,0,3,1,3,2,1,5,0
25,3,2,2,0,9,15,89,74,24,4,6,1,7,2,1,6,1,3,6,3,2,1
25,3,2,2,1,92,9,23,24,74,4,1,6,3,1,2,6,1,1,4,2,3,1
25,3,2,2,1,4,24,74,9,46,17,6,1,2,6,6,3,1,2,3,1,5,5
25,3,2,2,1,4,24,74,82,15,89,6,1,2,3,1,7,1,2,3,5,3,6
25,3,2,2,1,4,24,74,32,69,9,6,1,2,2,1,6,1,2,3,1,3,1
25,3,2,2,1,73,24,4,13,60,9,2,1,6,6,4,6,3,2,1,4,1,1
25,3,2,2,0,6,13,23,9,82,25,4,6,3,6,3,1,1,4,4,1,5,2
25,3,2,2,1,13,6,23,6,52,13,6,4,3,4,1,6,4,1,4,1,2,4
25,3,2,2,1,6,13,23,82,9,89,4,6,3,3,6,7,1,4,4,5,1,6
25,3,2,2,0,68,9,89,13,6,23,1,6,7,6,4,3,3,1,6,4,1,4
25,3,2,2,0,81,23,93,6,13,23,3,3,1,4,6,3,5,4,1,1,4,4
25,3,2,2,0,68,89,23,6,13,23,1,7,3,4,6,3,3,6,4,1,4,4
25,3,2,2,1,6,13,23,9,89,69,4,6,3,6,7,1,1,4,4,1,6,3
25,3,2,2,0,81,24,32,6,23,13,3,1,2,4,3,6,5,2,1,1,4,4
25,3,2,2,0,13,6,23,24,90,69,6,4,3,1,3,1,4,1,4,2,2,3
25,3,2,2,0,84,82,9,6,13,23,1,3,6,4,6,3,1,5,1,1,4,4
25,3,2,2,0,13,90,9,23,13,6,6,3,6,3,6,4,4,2,1,4,4,1
25,3,2,2,0,6,13,23,9,42,69,4,6,3,6,2,1,1,4,4,1,1,3
25,3,2,2,0,87,9,64,6,13,23,3,6,6,4,6,3,0,1,2,1,4,4
20,9,13,6,1,7,43,55,78,55,23,4,0,1,7,1,3,1,1,2,2,2,4
20,9,13,6,1,43,7,55,55,89,12,0,4,1,1,7,4,1,1,2,2,6,4
20,9,13,6,1,7,43,55,89,60,76,4,0,1,7,4,3,1,1,2,6,1,1
20,9,13,6,0,95,9,69,43,55,7,0,6,1,0,1,4,5,1,3,1,2,1
20,9,13,6,1,7,43,55,22,78,27,4,0,1,3,7,5,1,1,2,1,2,3
20,9,13,6,1,7,43,55,44,55,16,4,0,1,5,1,5,1,1,2,5,2,3
20,9,13,6,1,38,44,9,7,43,55,2,5,6,4,0,1,3,5,1,1,1,2
20,9,13,6,1,44,55,43,17,69,61,5,1,0,3,1,4,5,2,1,5,3,1
20,9,13,6,1,43,44,55,9,60,25,0,5,1,6,4,1,1,5,2,1,1,2
20,9,13,6,0,43,44,41,55,61,31,0,5,5,1,4,6,1,5,3,2,1,4
20,9,13,6,0,25,16,7,43,41,44,1,5,4,0,5,5,2,3,1,1,3,5
20,9,13,6,0,81,69,79,43,44,41,3,1,4,0,5,5,5,3,1,1,5,3
27,13,7,8,1,60,71,0,69,61,8,4,4,3,1,4,5,1,1,5,3,1,1
27,13,7,8,1,68,61,8,96,69,61,1,4,5,0,1,4,3,1,1,5,3,1
27,13,7,8,1,0,61,69,43,61,69,3,4,1,0,4,1,5,1,3,1,1,3
27,13,7,8,0,0,12,61,43,69,61,3,4,4,0,1,4,5,4,1,1,3,1
27,13,7,8,0,12,0,61,61,69,42,4,3,4,4,1,2,4,5,1,1,3,1
14,6,10,3,0,9,25,82,34,74,56,6,1,3,1,2,1,1,2,5,3,3,3
14,6,10,3,1,34,74,94,69,55,89,1,2,3,1,1,7,3,3,2,3,2,6
14,6,10,3,0,25,87,25,94,74,34,1,1,1,3,2,1,2,1,2,2,3,3
14,6,10,3,0,81,25,89,34,94,74,3,1,7,1,3,2,5,2,6,3,2,3
14,6,10,3,1,73,34,94,80,82,89,2,1,3,5,3,7,3,3,2,4,5,6
14,6,10,3,0,9,69,82,34,74,94,6,1,3,1,2,3,1,3,5,3,3,2
14,6,10,3,0,13,82,15,34,74,94,6,3,1,1,2,3,4,5,3,3,3,2
14,6,10,3,0,81,9,25,34,74,94,3,6,1,1,2,3,5,1,2,3,3,2
14,6,10,3,0,9,82,69,34,94,74,6,3,1,1,3,2,1,5,3,3,2,3
11,6,6,3,1,34,74,94,9,15,88,1,2,3,6,1,3,3,3,2,1,3,0
11,6,6,3,1,9,82,69,74,34,94,6,3,1,2,1,3,1,5,3,3,3,2
20,9,13,6,1,47,44,73,12,55,79,7,5,7,4,1,4,3,5,3,4,2,1
20,9,13,6,1,72,47,44,70,89,23,7,7,5,2,7,3,3,3,5,3,6,4
20,9,13,6,1,47,73,44,79,3,69,7,7,5,4,4,1,3,3,5,1,1,3
20,9,13,6,0,95,55,77,47,44,73,0,1,0,7,5,7,5,2,5,3,5,3
20,9,13,6,1,72,47,44,9,16,55,7,7,5,6,5,1,3,3,5,1,3,2
20,9,13,6,0,23,96,38,47,73,44,3,0,2,7,7,5,4,5,3,3,3,5
20,9,13,6,0,47,73,16,41,12,66,7,7,5,5,4,1,3,3,3,3,4,3
20,9,13,6,1,47,73,16,12,43,44,7,7,5,4,0,5,3,3,3,4,1,5
20,9,13,6,1,47,53,26,47,73,53,7,5,6,7,7,5,3,2,5,3,3,2
20,9,13,6,1,47,73,53,15,92,69,7,7,5,1,2,1,3,3,2,3,3,3
20,9,13,6,1,47,53,73,55,30,43,7,5,7,1,1,0,3,2,3,2,1,1
20,9,13,6,1,72,53,47,53,79,12,7,5,7,5,4,4,3,2,3,2,1,4
20,9,13,6,1,72,53,47,90,16,5,7,5,7,3,5,0,3,2,3,2,3,4
